ano,sigla_uf,id_candidato_bd,nome_urna,sigla_partido,cargo,genero,raca,resultado,votos
2022,MG,1086710,Cinara Maria,PP,deputado federal,feminino,branca,suplente,210
2022,PR,1089513,Protetora Carol,PP,deputado federal,feminino,parda,suplente,1908
2022,MG,1090322,Suzy Is Bar,PP,deputado federal,feminino,parda,suplente,757
2022,PE,1091029,Valeria Nascimento,PP,deputado federal,feminino,branca,suplente,1390
2022,PE,1093840,Delegado Israel,PP,deputado federal,masculino,parda,suplente,5465
2022,MS,1094006,Dr. Luiz Ovando,PP,deputado federal,masculino,branca,eleito por media,45491
2022,RJ,1105326,Ataide Junior,PP,deputado federal,masculino,parda,suplente,3209
2022,PB,1106770,Nara Marques,PP,deputado federal,feminino,branca,suplente,2434
2022,SP,1118482,Mori Yamashita,PP,deputado federal,masculino,amarela,suplente,619
2022,AL,1121330,Daniel Barbosa,PP,deputado federal,masculino,branca,eleito por media,63385
2022,RJ,1127042,Roberto Emidio ,PP,deputado federal,masculino,parda,suplente,8284
2022,MG,1132610,Vaguinho Do Ônibus,PP,deputado federal,masculino,parda,suplente,1056
2022,PA,1133082,Policial Delegado Moraes,PP,deputado federal,masculino,branca,nao eleito,1972
2022,MG,1143229,Inspetora Silvia,PP,deputado federal,feminino,preta,suplente,582
2022,PE,1144387,Clarissa Tércio,PP,deputado federal,feminino,branca,eleito por qp,240511
2022,MG,1154753,Regiane,PP,deputado federal,feminino,parda,suplente,161
2022,GO,1159426,Ruth Valery,PP,deputado federal,feminino,parda,suplente,98
2022,PR,1159672,Eder Borges,PP,deputado federal,masculino,branca,suplente,9290
2022,SP,1165066,Solange Moraes,PP,deputado federal,feminino,branca,suplente,8150
2022,SP,1167568,Baiana Do Santa Rita,PP,deputado federal,feminino,branca,suplente,806
2022,PA,1175426,Braselino Assunção,PP,deputado federal,masculino,parda,nao eleito,8662
2022,PE,1180154,Vânia De Miguel,PP,deputado federal,feminino,parda,suplente,3785
2022,SP,1182930,Gilmar Rotta,PP,deputado federal,masculino,branca,suplente,11986
2022,AL,1187246,Flavio Moreno,PP,deputado federal,masculino,parda,suplente,15435
2022,MG,1188896,Charlles Evangelista,PP,deputado federal,masculino,branca,suplente,46230
2022,RJ,1200259,Leandro Neves,PP,deputado federal,masculino,branca,nao eleito,1210
2022,BA,1204351,Delegado Andreetta,PP,deputado federal,masculino,parda,suplente,1086
2022,BA,1211972,Adilson Silva,PP,deputado federal,masculino,preta,suplente,4579
2022,SP,1213795,Dr Apolari,PP,deputado federal,masculino,branca,suplente,3744
2022,RJ,1216702,Zilmara Brandão Da Silva,PP,deputado federal,feminino,branca,suplente,2104
2022,ES,1216795,Nane,PP,deputado federal,feminino,branca,suplente,1107
2022,AL,1217050,Lara Omena,PP,deputado federal,feminino,parda,suplente,5443
2022,MG,1221227,Marcelo Caciano,PP,deputado federal,masculino,preta,suplente,2178
2022,RJ,1222125,Carlos Darcy Bersot,PP,deputado federal,masculino,branca,suplente,237
2022,SP,1227435,Dr Marcelo Morickochi,PP,deputado federal,masculino,branca,suplente,5734
2022,PE,1228737,Dr. Rogerio Lucca,PP,deputado federal,masculino,parda,suplente,4155
2022,SC,1229219,Silvio Dreveck,PP,deputado federal,masculino,branca,nao eleito,45543
2022,RJ,1230785,André Fala Miranda,PP,deputado federal,masculino,parda,suplente,553
2022,DF,1232775,Ronaldo Fonseca,PP,deputado federal,masculino,parda,nao eleito,13687
2022,PI,1235279,Kleber Montezuma,PP,deputado federal,masculino,parda,suplente,11931
2022,MG,1235647,Everson Damião,PP,deputado federal,masculino,branca,suplente,912
2022,PR,1237632,Jessicão,PP,deputado federal,feminino,branca,suplente,33376
2022,ES,1238893,Renata Fiorio,PP,deputado federal,feminino,branca,suplente,4347
2022,PR,1241383,Fabiana Tronenko,PP,deputado federal,feminino,branca,suplente,1818
2022,RJ,1248251,Glaucia Brenny,PP,deputado federal,feminino,branca,suplente,1808
2022,RJ,1257060,Nilson Diniz,PP,deputado federal,masculino,parda,suplente,540
2022,RJ,1262104,Cavalieri,PP,deputado federal,masculino,branca,suplente,714
2022,PR,1272970,Marco Brasil,PP,deputado federal,masculino,parda,suplente,50538
2022,RJ,1277240,Ivânia Martins,PP,deputado federal,feminino,branca,suplente,459
2022,MG,1286588,Dr. Hygor Feital,PP,deputado federal,masculino,parda,suplente,843
2022,PE,1287836,Magda Alves,PP,deputado federal,feminino,branca,suplente,1359
2022,MG,1287883,Albert Reis,PP,deputado federal,masculino,parda,suplente,1655
2022,PR,1289863,Juiza Zilda Romero,PP,deputado federal,feminino,branca,suplente,5138
2022,PE,1297456,Lula Da Fonte,PP,deputado federal,masculino,branca,eleito por media,94122
2022,AP,1306703,Silvana Vedovelli,PP,deputado federal,feminino,branca,nao eleito,10647
2022,PR,1310450,Helton Santos,PP,deputado federal,masculino,parda,suplente,624
2022,SP,1310902,Cristina Do Pereca,PP,deputado federal,feminino,parda,suplente,1427
2022,RJ,1317600,Doutor Danilo ,PP,deputado federal,masculino,branca,suplente,7953
2022,CE,1322698,Tete Pinho,PP,deputado federal,feminino,preta,suplente,68
2022,SP,1327558,Pascoal Souza Silva,PP,deputado federal,masculino,preta,nao eleito,85
2022,SP,1331944,Dr João Leite,PP,deputado federal,masculino,branca,suplente,538
2022,AL,1344051,Joao Catunda,PP,deputado federal,masculino,branca,suplente,24754
2022,PE,1347819,Fernando Veloso,PP,deputado federal,masculino,parda,suplente,4597
2022,RN,1349342,Zé Lins,PP,deputado federal,masculino,branca,nao eleito,8610
2022,MG,1350147,Pinheirinho,PP,deputado federal,masculino,parda,eleito por qp,136575
2022,MG,1359183,Mauro Lopes,PP,deputado federal,masculino,branca,suplente,69034
2022,RJ,1362712,Marcelo Queiroz,PP,deputado federal,masculino,branca,eleito por qp,73728
2022,SP,1375761,Cláudia P Caldas,PP,deputado federal,feminino,parda,suplente,359
2022,MS,1376429,Márcio Araguaia ,PP,deputado federal,masculino,branca,suplente,10139
2022,PR,1390937,Dilceu Sperafico,PP,deputado federal,masculino,branca,eleito por media,61689
2022,SP,1391268,Coronel Rony,PP,deputado federal,masculino,branca,suplente,331
2022,MG,1393519,Aline Brito,PP,deputado federal,feminino,preta,suplente,1074
2022,SP,1402566,Kinho Da Estrada,PP,deputado federal,masculino,branca,suplente,2119
2022,SP,1403064,Dr Sinésio,PP,deputado federal,masculino,branca,suplente,1583
2022,RJ,1408094,Dr J.Santana,PP,deputado federal,masculino,preta,suplente,1153
2022,PA,1422619,Zezinho Do Saneamento,PP,deputado federal,masculino,branca,nao eleito,745
2022,RJ,1423201,Carol Midori,PP,deputado federal,feminino,branca,suplente,10436
2022,SE,1423565,Dra Tatiane De Vavá Do Algodão,PP,deputado federal,feminino,parda,suplente,1903
2022,ES,1452914,Anina,PP,deputado federal,feminino,preta,suplente,306
2022,PB,1465338,Helena Holanda,PP,deputado federal,feminino,preta,suplente,5761
2022,SP,1468473,Kiko Chourik,PP,deputado federal,masculino,branca,suplente,392
2022,SP,1471020,Nene Cera,PP,deputado federal,masculino,branca,suplente,4967
2022,SP,1476429,Geralda Lima,PP,deputado federal,feminino,parda,suplente,1025
2022,BA,1504690,Angelica Legal,PP,deputado federal,feminino,preta,suplente,169
2022,SC,1509649,Jay,PP,deputado federal,feminino,branca,nao eleito,15928
2022,CE,1510784,Eliene Couto,PP,deputado federal,feminino,branca,suplente,670
2022,SP,1513222,Simone Betini,PP,deputado federal,feminino,branca,suplente,3931
2022,SP,1520571,Bessa,PP,deputado federal,masculino,parda,suplente,1335
2022,MS,1523176,Professor João Rocha,PP,deputado federal,masculino,branca,suplente,12515
2022,SP,1525068,Marcelinho,PP,deputado federal,masculino,branca,suplente,2225
2022,RS,1530497,Paulo Ferreira,PP,deputado federal,masculino,branca,suplente,332
2022,PI,1535886,Margarete Coelho,PP,deputado federal,feminino,branca,suplente,76159
2022,PR,1541072,Julieta Reis,PP,deputado federal,feminino,branca,suplente,2306
2022,BA,1545098,Paulo Tear,PP,deputado federal,masculino,parda,suplente,594
2022,RR,1545661,Missionaria Marta,PP,deputado federal,feminino,parda,nao eleito,453
2022,AC,1545774,Socorro Formiga,PP,deputado federal,feminino,branca,suplente,883
2022,SP,1546079,Paula Brum,PP,deputado federal,feminino,branca,suplente,5886
2022,BA,1550970,Eduardo Mesquita,PP,deputado federal,masculino,parda,suplente,1008
2022,GO,1558054,Sergio Lucas,PP,deputado federal,masculino,branca,suplente,300
2022,GO,1559474,Sandes Junior,PP,deputado federal,masculino,parda,suplente,15979
2022,RR,1564715,Angela Portela,PP,deputado federal,feminino,branca,nao eleito,6760
2022,MS,1565236,João Resende,PP,deputado federal,masculino,branca,suplente,1620
2022,RS,1566083,Pedro Westphalen,PP,deputado federal,masculino,branca,eleito por qp,114258
2022,PR,1567544,Galo,PP,deputado federal,masculino,preta,suplente,25899
2022,PI,1567918,Graça Amorim,PP,deputado federal,feminino,parda,suplente,5649
2022,MG,1579090,Deodoro Da Valle,PP,deputado federal,masculino,branca,suplente,69
2022,PA,1579572,Tibério,PP,deputado federal,masculino,branca,nao eleito,1299
2022,AL,1582724,Gilvan Barros,PP,deputado federal,masculino,branca,suplente,53732
2022,CE,1586892,Loura Do Povo,PP,deputado federal,feminino,parda,suplente,1138
2022,SP,1587420,Michelli Paixão,PP,deputado federal,feminino,preta,suplente,1303
2022,SP,1588598,Bianca,PP,deputado federal,feminino,branca,suplente,3380
2022,MG,1590648,Tadeu Da Silva,PP,deputado federal,masculino,preta,suplente,2380
2022,AC,1593504,José Adriano,PP,deputado federal,masculino,parda,suplente,10623
2022,GO,1601519,José Nelto,PP,deputado federal,masculino,branca,eleito por qp,104504
2022,SP,1601677,Mané Palomino,PP,deputado federal,masculino,branca,suplente,4304
2022,RJ,1602868,Fuzileiro Braz,PP,deputado federal,masculino,parda,suplente,997
2022,SP,1612170,Sargento Nantes,PP,deputado federal,masculino,branca,suplente,42470
2022,SP,1612908,Diego Di,PP,deputado federal,masculino,branca,suplente,2604
2022,PI,1613520,Neta Castelo Branco,PP,deputado federal,feminino,branca,suplente,6560
2022,AC,1624308,Zezinho Barbary,PP,deputado federal,masculino,parda,eleito por media,19958
2022,RS,1634025,Capitão Nascimento,PP,deputado federal,masculino,branca,suplente,413
2022,BA,1647102,Roberta Caires,PP,deputado federal,feminino,branca,suplente,24396
2022,SP,1652416,Gilmara Vanzo,PP,deputado federal,feminino,branca,suplente,319
2022,SP,1655648,Gláucia,PP,deputado federal,feminino,branca,suplente,62
2022,BA,1656638,Lourdes Moreira,PP,deputado federal,feminino,parda,suplente,151
2022,BA,1660278,Anna Valéria,PP,deputado federal,feminino,branca,suplente,5125
2022,RJ,1662823,Jane Louise,PP,deputado federal,feminino,preta,suplente,1083
2022,RR,1665688,Professor Adejalmo,PP,deputado federal,masculino,branca,nao eleito,906
2022,DF,1665824,Marcos Domingos Df De Direita,PP,deputado federal,masculino,preta,nao eleito,1385
2022,MG,1668873,Samara Ribeiro,PP,deputado federal,feminino,branca,suplente,917
2022,SP,1675884,Elaine Silva,PP,deputado federal,feminino,parda,suplente,189
2022,DF,1677408,Samantha Meyer,PP,deputado federal,feminino,branca,nao eleito,6262
2022,SP,1680176,Adriano Guimarães,PP,deputado federal,masculino,branca,suplente,1371
2022,GO,1683741,Julio Paschoal,PP,deputado federal,masculino,branca,suplente,3027
2022,RS,1685397,Covatti Filho,PP,deputado federal,masculino,branca,eleito por qp,112910
2022,SP,1698028,Delegado Da Cunha,PP,deputado federal,masculino,preta,eleito por qp,181568
2022,RN,1702964,Beto Rosado,PP,deputado federal,masculino,branca,nao eleito,83968
2022,RR,1704791,Lurene,PP,deputado federal,masculino,branca,nao eleito,2168
2022,MA,1710052,Rodrigo Brasmar,PP,deputado federal,masculino,parda,suplente,7174
2022,BA,1713523,Jorge Araújo,PP,deputado federal,masculino,parda,suplente,32780
2022,ES,1715883,Norma Ayub,PP,deputado federal,feminino,branca,suplente,37913
2022,SP,1716215,Fausto Pinato,PP,deputado federal,masculino,branca,eleito por media,72169
2022,AL,1716672,Marly Ribeiro,PP,deputado federal,feminino,branca,suplente,1475
2022,SP,1718623,Edicarlos Vieira,PP,deputado federal,masculino,branca,suplente,14841
2022,MG,1727414,Rafael Agro Salerno,PP,deputado federal,masculino,branca,suplente,1842
2022,RS,1729304,Laercio Thadeu,PP,deputado federal,masculino,branca,suplente,1038
2022,SP,1729894,Cabo Samuel,PP,deputado federal,masculino,branca,suplente,7262
2022,SP,1730134,Mauricio Neves,PP,deputado federal,masculino,branca,eleito por qp,129731
2022,MG,1732015,Leo Firmino,PP,deputado federal,masculino,preta,suplente,2116
2022,MA,1743354,Allan Garces,PP,deputado federal,masculino,branca,suplente,18114
2022,SC,1745489,Angela Amin,PP,deputado federal,feminino,branca,nao eleito,38428
2022,BA,1748533,Claudio Cajado,PP,deputado federal,masculino,parda,eleito por qp,154098
2022,PR,1756617,Roberto Aciolli,PP,deputado federal,masculino,branca,suplente,4213
2022,SP,1758218,Cb Samuel Paes,PP,deputado federal,masculino,branca,suplente,3180
2022,AP,1759865,Tenente Juraci,PP,deputado federal,masculino,preta,nao eleito,342
2022,SP,1760277,Dr Rodrigues,PP,deputado federal,masculino,preta,suplente,1238
2022,SP,1772896,Dra Carol Takayama,PP,deputado federal,feminino,branca,suplente,1085
2022,PA,1774210,Ze Miguel,PP,deputado federal,masculino,parda,nao eleito,10239
2022,AC,1776465,Dr Edson,PP,deputado federal,masculino,parda,suplente,4097
2022,CE,1780337,É Hoje,PP,deputado federal,masculino,parda,suplente,567
2022,RS,1781554,Vilmar Lourenço,PP,deputado federal,masculino,branca,suplente,18836
2022,SP,1783775,Rogeria Freitas,PP,deputado federal,feminino,parda,suplente,199
2022,AP,1791775,André Abdon,PP,deputado federal,masculino,parda,nao eleito,11380
2022,ES,1793492,Marcus Vicente,PP,deputado federal,masculino,branca,suplente,29168
2022,SP,1793573,Samuel Barbosa,PP,deputado federal,masculino,parda,suplente,2004
2022,DF,1794762,Roney Nemer,PP,deputado federal,masculino,branca,nao eleito,46151
2022,RS,1801033,Renato Molling,PP,deputado federal,masculino,branca,suplente,13465
2022,PE,1803586,Bispo Marcos Campelo,PP,deputado federal,masculino,parda,suplente,671
2022,BA,1805381,Rosemberg Reis,PP,deputado federal,masculino,parda,suplente,3804
2022,PB,1806679,Barata,PP,deputado federal,masculino,parda,suplente,159
2022,SE,1808325,Pastor Antonio,PP,deputado federal,masculino,preta,suplente,15421
2022,BA,1808578,Dr. Alfredo Assis,PP,deputado federal,masculino,parda,suplente,13176
2018,PE,2921,Jonathas,PP,deputado federal,masculino,branca,suplente,8353
2018,MS,42189,Alcides Bernal,PP,deputado federal,masculino,branca,nao eleito,0
2018,RO,52275,Dr Farias,PP,deputado federal,masculino,branca,suplente,3958
2018,RO,56348,Jaqueline Cassol,PP,deputado federal,feminino,branca,eleito por qp,34193
2018,RS,68686,Carlos Delgado,PP,deputado federal,masculino,branca,suplente,10131
2018,RS,80547,José Otávio Germano,PP,deputado federal,masculino,branca,suplente,27377
2018,RS,91419,Afonso Hamm,PP,deputado federal,masculino,branca,eleito por qp,100018
2018,PI,95944,Iracema Portella,PP,deputado federal,feminino,branca,eleito por qp,96277
2018,DF,109535,Olair,PP,deputado federal,masculino,branca,suplente,20268
2018,GO,111778,Fernando Rocha,PP,deputado federal,masculino,branca,suplente,230
2018,RR,122016,Adilson Do Asa,PP,deputado federal,masculino,parda,suplente,1036
2018,RO,124115,Paulinho Do Cinema,PP,deputado federal,masculino,branca,suplente,8147
2018,ES,128746,Jonas Nogueira,PP,deputado federal,masculino,branca,suplente,16782
2018,RS,154303,Hortencia Do Trem,PP,deputado federal,feminino,branca,suplente,486
2018,PE,154886,Marinaldo Rosendo,PP,deputado federal,masculino,branca,suplente,36327
2018,PA,159537,Beto Salame,PP,deputado federal,masculino,parda,suplente,64928
2018,MT,160895,Neri Geller,PP,deputado federal,masculino,branca,eleito por media,73072
2018,RS,163270,Arlindo Bandeira,PP,deputado federal,masculino,branca,suplente,4153
2018,RS,169957,Diego Pretto,PP,deputado federal,masculino,branca,suplente,8055
2018,PR,181465,Ricardo Barros,PP,deputado federal,masculino,branca,eleito por qp,80025
2018,GO,195743,Balestra,PP,deputado federal,masculino,branca,suplente,48653
2018,PR,195904,Maurilio Viana,PP,deputado federal,masculino,branca,suplente,7331
2018,RS,215640,Rodinei Candeia,PP,deputado federal,masculino,branca,suplente,23839
2018,PB,222757,Guilherme Almeida,PP,deputado federal,masculino,branca,suplente,4832
2018,SC,233834,Nilson Francisco Stainsack,PP,deputado federal,masculino,branca,suplente,61148
2018,PR,238095,Kito Junqueira,PP,deputado federal,masculino,branca,suplente,706
2018,PI,253039,Gustavo Lima,PP,deputado federal,masculino,branca,suplente,2725
2018,PE,266728,Doutor Gilberto Shalon,PP,deputado federal,masculino,parda,suplente,641
2018,PB,267157,Major Fabio,PP,deputado federal,masculino,parda,suplente,4429
2018,RN,292401,Mestre Raimundo,PP,deputado federal,masculino,branca,suplente,5413
2018,GO,303841,Adriano Do Baldy,PP,deputado federal,masculino,branca,eleito por media,77729
2018,RJ,308552,Pinheirinho,PP,deputado federal,masculino,branca,suplente,3034
2018,PB,319923,Aguinaldo Ribeiro,PP,deputado federal,masculino,branca,eleito por qp,120220
2018,MG,321370,Ana Paula,PP,deputado federal,feminino,branca,suplente,62815
2018,PR,321601,Osmar Serraglio,PP,deputado federal,masculino,branca,suplente,64572
2018,AL,327311,Aliete,PP,deputado federal,feminino,preta,suplente,501
2018,PE,340505,Eduardo Da Fonte,PP,deputado federal,masculino,branca,eleito por qp,113640
2018,RS,347695,Angela Nunes,PP,deputado federal,feminino,preta,suplente,2090
2018,PI,357113,Eduardo  Bacelar,PP,deputado federal,masculino,branca,suplente,5399
2018,AL,365754,Dr. Hemerson Casado,PP,deputado federal,masculino,branca,suplente,9311
2018,BA,371840,Ronaldo Carletto,PP,deputado federal,masculino,branca,eleito por qp,118097
2018,MA,388169,Deusilene Melo,PP,deputado federal,feminino,branca,suplente,902
2018,RJ,416450,Julio Lopes,PP,deputado federal,masculino,branca,suplente,40831
2018,AC,419553,Rudilei Estrela,PP,deputado federal,masculino,parda,suplente,12905
2018,AM,431668,Alberto D Almeida,PP,deputado federal,masculino,parda,suplente,5613
2018,RR,478415,Deodato Aquino,PP,deputado federal,masculino,parda,suplente,214
